Experiment ID,Dataset Name,Model,Question,No Data,Precision,Recall,F1,Correct Rows,Extra Rows,Missing Rows,Number of Retries,Successful Code Exec. Duration,Total Duration
3cccef0b-43cb-48fb-b24c-9f89f2df026d,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,4,57,0,0.29,50.85
f8e65d85-edd2-4905-9559-32781378b4e5,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,Which profiles does the user follow that do not follow him back?,True,,,,0,0,0,1,0,0
6b90dcd5-4a6d-4ef2-804b-8948a000a3c1,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,156,156,0,0.29,48.1
2e0f6734-b45d-430c-b8d0-ed47491eb6a9,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,156,156,0,0.28,46.55
b0aa90b7-c6ae-41ba-b623-000f3bb39506,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.8298,1.0,0.907,78,16,0,0,0.28,41.64
6123c0fc-b4eb-4be8-9456-cbb303bb0187,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.8298,1.0,0.907,78,16,0,0,0.25,42.04
23b022db-0495-4e90-8180-e49baa344078,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How many messages does the user send per week?,False,1.0,1.0,1.0,159,0,0,0,1.96,37.29
d748b20a-6341-4165-8078-4e3b8105698c,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How many messages does the user send per week?,False,1.0,1.0,1.0,159,0,0,0,1.95,41.83
6b80535e-cd0a-403a-bd85-7bcbbf45a0e3,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.9091,1.0,0.9524,20,2,0,0,0.28,58.27
7fed037c-58ee-4d9a-afed-cc2eaf4f9735,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.9091,1.0,0.9524,20,2,0,0,0.28,240.78
0efd1cd0-fde6-4e03-b251-2881f23dcce9,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.9091,1.0,0.9524,20,2,0,0,0.27,58.42
38ecaa6f-714f-46d5-8c19-f58f90256e03,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.9091,1.0,0.9524,20,2,0,0,0.28,244.5
127e7d4b-318a-4d0f-af8f-5a243d253ec1,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.9091,1.0,0.9524,20,2,0,0,0.28,120.38
70373f82-2fd9-4574-89ad-aea62f69e1af,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,1,0.3,275.98
2809c8e7-a110-4e15-861b-160032fcdd4f,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,1,0.28,149.72
c72b01ec-c5c4-40b1-84e9-5d2fdf7eddce,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.3,48.41
835eb7e8-fd64-4b4b-9566-1af7a119239a,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,1,0.32,163.53
75812b40-2874-4e2f-9962-460ee700ee58,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,1,0.29,207.2
ee379f8a-628b-447a-b2e3-8cc0fcd70d9d,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,False,1.0,1.0,1.0,10,0,0,0,0.33,58.14
c04fc78c-3c41-4f79-8e3c-96df9c930610,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,False,1.0,1.0,1.0,10,0,0,0,0.35,117.97
dd6afddc-15cd-4d40-86c2-e589821c6ffc,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
6af84af5-ce54-4c13-9777-165db0a74f3b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
340dba9f-ddb5-4b4d-bace-3bb22d7531b6,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
cac55386-31ef-44a2-b54f-75bda29d1dcc,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,Which companies have access to your Instagram activity or information?,True,,,,0,0,0,1,0,0
7686cdad-a636-462c-94ff-d88006a5c0ec,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,5,0,0.31,119.03
8faf4a98-5885-48ac-ae93-c3617b1795e8,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,5,0,0.29,242.62
e4de1b3a-a579-4dfe-870a-8c1836503af3,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,,,,0,0,0,1,0,0
77368b96-8261-486a-9aa3-b1d673a67e78,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,,,,0,0,0,1,0,0
de1c806b-557d-4ecc-9733-ccda99b293e2,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.32,181.82
86d19ea6-9c20-4294-a46b-407796839590,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,3,3,0,0.3,243.61
8d8d513c-e527-46b4-950a-ae6de71ccaa6,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.31,243.5
ad3898d1-d1d8-4047-8ee1-a16f000b2476,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,Whose stories does the user tend to engage with most often?,False,1.0,1.0,1.0,57,0,0,0,0.32,53.81
c0509348-955d-464d-9047-de0bb7dd40ba,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta/llama-3.1-70b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,20,1,0.32,31.9
68f046c2-8aa6-4507-a7a7-d463c2bdbc54,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta/llama-3.1-70b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,1.0,1.0,1.0,156,0,0,1,0.29,41.88
9420af79-0d3e-4d2c-bea5-54bd9e898749,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta/llama-3.1-70b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.3974,0.3974,0.3974,62,94,94,0,0.32,21.91
c3509cb3-4643-4354-9509-388af7f0a306,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta/llama-3.1-70b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.0,0.0,0.0,0,0,78,0,0.29,19.7
8f916ecb-473d-4339-93b3-bbc11346ad87,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta/llama-3.1-70b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.0,0.0,0.0,0,0,78,0,0.31,19.29
28fd80bd-744a-42ab-a663-ced9f88cbeff,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta/llama-3.1-70b-instruct,How many messages does the user send per week?,False,1.0,1.0,1.0,159,0,0,0,2.27,15.6
5500b2fe-d5d2-420e-b2f7-2e16ecaed8f4,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta/llama-3.1-70b-instruct,How many messages does the user send per week?,False,1.0,1.0,1.0,159,0,0,0,2.11,16.34
